bank_txn_id,timestamp,amount,direction,merchant,reference,payment_method
SYNTH-BANK-DUP-000721,2026-07-11 12:17:00,5159.78,CREDIT,ZOMATO*BANGALORE,UPI394617,WALLET
SYNTH-BANK-000721,2026-07-11 12:17:00,5159.78,CREDIT,ZOMATO*BANGALORE,UPI394617,WALLET
SYNTH-BANK-000722,2026-05-17 09:52:00,2062.72,CREDIT,DECATHLON,UPI200889,UPI
SYNTH-BANK-000723,2026-06-17 14:49:00,353.66,CREDIT,MYNTRA,UPI105434,CARD
SYNTH-BANK-000724,2026-06-02 13:24:00,535.67,CREDIT,URBANCLAP,UPI297193,WALLET
SYNTH-BANK-000725,2026-06-10 12:17:00,847.06,CREDIT,METRO RETAIL,UPI116966,NETBANKING
SYNTH-BANK-000726,2026-06-11 19:27:00,846.31,CREDIT,NYKAA,UPI874166,NETBANKING
SYNTH-BANK-000727,2026-05-12 13:02:00,804.43,CREDIT,AMAZON,UPI389260,CARD
SYNTH-BANK-000728,2026-07-19 08:14:00,3502.84,CREDIT,RELIANCE DIGITAL,UPI681529,WALLET
SYNTH-BANK-000729,2026-07-18 04:49:00,1060.44,CREDIT,METRO CASH & CARRY,UPI368687,NETBANKING
SYNTH-BANK-000730,2026-06-19 06:48:00,1580.3,DEBIT,Flipkart Internet,UPI472419,WALLET
SYNTH-BANK-000731,2026-05-04 02:48:00,413.14,CREDIT,AMAZON PAY,UPI602097,UPI
SYNTH-BANK-000732,2026-07-29 19:50:00,1363.85,CREDIT,FLIPKART,UPI595682,NETBANKING
SYNTH-BANK-000734,2026-06-08 01:44:00,1374.12,CREDIT,BIGBASKET INDIA,UPI879117,CARD
SYNTH-BANK-000735,2026-05-05 18:07:00,2216.38,CREDIT,OLA CABS,UPI229957,WALLET
SYNTH-BANK-000736,2026-07-03 19:55:00,1167.02,DEBIT,Big Basket,UPI982010,CARD
SYNTH-BANK-000737,2026-05-21 02:26:00,1649.56,CREDIT,DECATHLON INDIA,UPI163440,UPI
SYNTH-BANK-000738,2026-07-01 04:37:00,674.25,DEBIT,BOOKMYSHOW.COM,UPI566368,WALLET
SYNTH-BANK-000739,2026-06-03 10:57:00,7646.27,CREDIT,SWIGGY*BLR,UPI733362,CARD
SYNTH-BANK-000740,2026-05-26 01:21:00,1406.93,CREDIT,MYNTRA PAY,UPI984100,UPI
SYNTH-BANK-000741,2026-06-27 09:36:00,2514.19,CREDIT,FLIPKART PAY,UPI598385,CARD
SYNTH-BANK-000742,2026-07-19 05:54:00,7406.24,DEBIT,APOLLO PHARMACY,UPI857822,WALLET
SYNTH-BANK-000743,2026-07-22 21:42:00,2333.67,CREDIT,MYNTRA PAY,UPI171162,WALLET
SYNTH-BANK-000745,2026-06-19 03:50:00,1162.86,DEBIT,DOMINOS INDIA,UPI792154,UPI
SYNTH-BANK-000746,2026-06-28 07:31:00,741.97,CREDIT,URBANCLAP,UPI973938,CARD
SYNTH-BANK-000747,2026-06-06 16:46:00,4490.58,CREDIT,Reliance Retail Ltd,UPI290205,UPI
SYNTH-BANK-000748,2026-05-17 17:43:00,1529.47,CREDIT,UBER INDIA,UPI404818,UPI
SYNTH-BANK-000749,2026-06-03 09:45:00,824.61,CREDIT,RELIANCE RETAIL,UPI686528,CARD
SYNTH-BANK-000750,2026-07-17 12:27:00,2181.54,DEBIT,Uber Technologies,UPI237609,WALLET
SYNTH-BANK-000751,2026-05-07 23:45:00,603.21,CREDIT,Uber Technologies,UPI707652,WALLET
SYNTH-BANK-000752,2026-06-22 18:36:00,3115.85,CREDIT,OLA CABS,UPI222424,CARD
SYNTH-BANK-000753,2026-05-26 20:47:00,2201.55,CREDIT,OLA CABS,UPI293821,NETBANKING
SYNTH-BANK-000754,2026-07-21 08:08:00,543.43,CREDIT,OLA CABS,UPI260516,WALLET
SYNTH-BANK-000755,2026-05-15 00:31:00,492.54,CREDIT,Zomato Ltd,UPI502478,UPI
SYNTH-BANK-000756,2026-06-28 17:47:00,707.66,CREDIT,UBER,UPI159441,WALLET
SYNTH-BANK-000757,2026-07-28 13:03:00,389.91,CREDIT,METRO INDIA,UPI298834,WALLET
SYNTH-BANK-000758,2026-06-09 10:26:00,1503.59,DEBIT,Nykaa E-Retail,UPI135062,WALLET
SYNTH-BANK-000759,2026-07-23 00:44:00,1471.93,CREDIT,OLA,UPI280738,UPI
SYNTH-BANK-000760,2026-06-11 01:50:00,159.11,DEBIT,RELIANCE RETAIL,UPI213617,NETBANKING
SYNTH-BANK-000761,2026-07-19 18:18:00,2530.81,CREDIT,IRCTC E-TICKETING,UPI360097,CARD
SYNTH-BANK-000762,2026-06-07 01:42:00,4055.25,CREDIT,NYKAA.COM,UPI509291,UPI
SYNTH-BANK-000763,2026-06-07 03:23:00,467.47,DEBIT,Flipkart Internet,UPI723942,NETBANKING
SYNTH-BANK-000764,2026-06-10 18:55:00,1523.76,CREDIT,ZOMATO*BANGALORE,UPI375832,WALLET
SYNTH-BANK-000765,2026-07-01 09:33:00,119.74,CREDIT,BOOKMYSHOW.COM,UPI228054,UPI
SYNTH-BANK-000767,2026-05-31 22:37:00,1515.66,CREDIT,Myntra Designs,UPI763435,UPI
SYNTH-BANK-000768,2026-07-17 11:12:00,1575.02,CREDIT,FLIPKART,UPI756638,CARD
SYNTH-BANK-000769,2026-07-11 21:12:00,920.81,CREDIT,Urban Company India,UPI869073,WALLET
SYNTH-BANK-000770,2026-05-16 12:28:00,961.66,DEBIT,UBER,UPI530643,CARD
SYNTH-BANK-000771,2026-07-28 14:17:00,333.65,CREDIT,Urban Company India,UPI499929,NETBANKING
SYNTH-BANK-000772,2026-05-13 10:12:00,3825.71,CREDIT,IRCTC,UPI494937,NETBANKING
SYNTH-BANK-000773,2026-06-12 16:42:00,2117.34,CREDIT,RELIANCE DIGITAL,UPI814219,NETBANKING
SYNTH-BANK-000774,2026-06-09 22:54:00,2908.73,CREDIT,FLIPKART,UPI610235,WALLET
SYNTH-BANK-000775,2026-06-23 12:11:00,1152.31,CREDIT,MYNTRA PAY,UPI267693,CARD
SYNTH-BANK-000776,2026-07-27 08:42:00,3174.39,CREDIT,UBER,UPI651200,CARD
SYNTH-BANK-000777,2026-07-12 18:14:00,5341.79,CREDIT,APOLLO PHARMACY,UPI244888,WALLET
SYNTH-BANK-000778,2026-05-12 12:52:00,145.59,DEBIT,Uber Technologies,UPI408935,NETBANKING
SYNTH-BANK-000779,2026-07-07 12:14:00,523.53,CREDIT,DECATHLON INDIA,UPI363092,WALLET
SYNTH-BANK-DUP-000780,2026-05-02 23:15:00,1605.98,CREDIT,AMAZON PAY,UPI303073,NETBANKING
SYNTH-BANK-000780,2026-05-02 23:15:00,1605.98,CREDIT,AMAZON PAY,UPI303073,NETBANKING
SYNTH-BANK-000781,2026-05-07 19:37:00,710.8,CREDIT,URBANCLAP,UPI624294,WALLET
SYNTH-BANK-000782,2026-07-18 13:47:00,612.62,CREDIT,SWIGGY*BLR,UPI323568,UPI
SYNTH-BANK-000783,2026-05-18 21:19:00,548.48,CREDIT,Croma Electronics,UPI534283,NETBANKING
SYNTH-BANK-000784,2026-06-07 17:39:00,757.42,DEBIT,IRCTC E-TICKETING,UPI390129,CARD
SYNTH-BANK-000785,2026-07-18 00:11:00,641.33,CREDIT,BOOKMYSHOW.COM,UPI553380,NETBANKING
SYNTH-BANK-000787,2026-06-19 17:34:00,857.51,CREDIT,Nykaa E-Retail,UPI738470,UPI
SYNTH-BANK-000788,2026-05-02 21:16:00,1265.15,CREDIT,FLIPKART PAY,UPI501922,WALLET
SYNTH-BANK-000789,2026-06-12 12:04:00,917.01,CREDIT,FLIPKART,UPI173727,WALLET
SYNTH-BANK-000790,2026-05-29 03:36:00,2331.67,CREDIT,Swiggy India,UPI458023,CARD
SYNTH-BANK-000791,2026-07-25 21:11:00,665.03,DEBIT,Uber Technologies,UPI881214,NETBANKING
SYNTH-BANK-000792,2026-05-13 16:43:00,1823.92,CREDIT,MYNTRA,UPI716095,NETBANKING
SYNTH-BANK-000793,2026-05-26 01:20:00,1598.18,CREDIT,AMAZON PAY,UPI999284,CARD
SYNTH-BANK-000794,2026-07-01 12:01:00,1294.34,CREDIT,DOMINOS INDIA,UPI858383,NETBANKING
SYNTH-BANK-000795,2026-05-20 03:51:00,705.11,DEBIT,Big Basket,UPI970892,UPI
SYNTH-BANK-000796,2026-07-06 01:36:00,2753.0,CREDIT,FLIPKART,UPI635231,CARD
SYNTH-BANK-000797,2026-05-19 21:40:00,1095.87,DEBIT,AMAZON,UPI712869,CARD
SYNTH-BANK-000798,2026-06-08 21:32:00,2695.72,CREDIT,CROMA,UPI999962,UPI
SYNTH-BANK-000799,2026-06-02 14:40:00,1467.54,CREDIT,APOLLO PHARMACY,UPI743096,WALLET
SYNTH-BANK-000800,2026-07-03 17:42:00,1647.01,CREDIT,UBER INDIA,UPI854434,UPI
SYNTH-BANK-000801,2026-07-16 02:53:00,787.92,CREDIT,DOMINOS,UPI808133,UPI
SYNTH-BANK-000802,2026-05-05 00:40:00,4094.48,CREDIT,Apollo Pharmacy Ltd,UPI714060,NETBANKING
SYNTH-BANK-000803,2026-07-14 18:20:00,1347.72,CREDIT,DOMINOS,UPI839931,CARD
SYNTH-BANK-000804,2026-07-19 11:29:00,918.39,CREDIT,METRO INDIA,UPI721715,UPI
SYNTH-BANK-000805,2026-05-01 22:16:00,1531.06,CREDIT,OLA CABS,UPI371315,NETBANKING
SYNTH-BANK-000806,2026-05-13 16:03:00,6447.55,DEBIT,BMS,UPI166627,CARD
SYNTH-BANK-000807,2026-07-18 01:52:00,2356.53,CREDIT,CROMA,UPI178071,UPI
SYNTH-BANK-000808,2026-06-25 14:17:00,1103.35,CREDIT,UBER,UPI120934,WALLET
SYNTH-BANK-DUP-000809,2026-07-20 03:13:00,1450.14,CREDIT,DECATHLON INDIA,UPI919435,CARD
SYNTH-BANK-000809,2026-07-20 03:13:00,1450.14,CREDIT,DECATHLON INDIA,UPI919435,CARD
SYNTH-BANK-000810,2026-06-24 08:56:00,323.33,CREDIT,MYNTRA PAY,UPI364037,UPI
SYNTH-BANK-000811,2026-06-27 13:19:00,410.74,CREDIT,IRCTC RAIL,UPI318850,NETBANKING
SYNTH-BANK-000812,2026-05-27 15:38:00,572.4,CREDIT,SWIGGY*BLR,UPI598977,NETBANKING
SYNTH-BANK-000813,2026-06-05 06:00:00,1504.06,CREDIT,METRO INDIA,UPI784326,CARD
SYNTH-BANK-000814,2026-07-03 11:36:00,2656.84,CREDIT,DOMINO'S PIZZA,UPI873864,UPI
SYNTH-BANK-000815,2026-07-02 22:16:00,164.42,CREDIT,Nykaa E-Retail,UPI525332,UPI
SYNTH-BANK-000816,2026-07-01 11:41:00,634.32,CREDIT,NYKAA.COM,UPI722793,UPI
SYNTH-BANK-000817,2026-06-15 22:46:00,924.07,CREDIT,Swiggy India,UPI669314,NETBANKING
SYNTH-BANK-000818,2026-05-17 13:33:00,1262.76,CREDIT,DOMINOS INDIA,UPI990700,WALLET
SYNTH-BANK-000819,2026-07-19 12:34:00,5302.73,CREDIT,IRCTC RAIL,UPI509829,CARD
SYNTH-BANK-000820,2026-05-21 02:11:00,1116.46,DEBIT,AMAZON,UPI519047,UPI
SYNTH-BANK-000821,2026-05-07 05:07:00,2263.59,DEBIT,MYNTRA,UPI833411,UPI
SYNTH-BANK-000822,2026-06-07 02:07:00,1630.42,CREDIT,DOMINOS INDIA,UPI614998,NETBANKING
SYNTH-BANK-000823,2026-05-18 11:30:00,443.09,CREDIT,METRO CASH & CARRY,UPI407217,WALLET
SYNTH-BANK-000824,2026-06-02 23:13:00,1142.21,CREDIT,DOMINOS,UPI358022,CARD
SYNTH-BANK-000825,2026-07-11 06:08:00,1184.41,CREDIT,AMAZON PAY,UPI681395,UPI
SYNTH-BANK-000826,2026-07-19 07:56:00,1074.5,CREDIT,BOOKMYSHOW,UPI751923,NETBANKING
SYNTH-BANK-000827,2026-07-17 15:01:00,724.76,DEBIT,AMAZON PAY,UPI940468,WALLET
SYNTH-BANK-000828,2026-07-12 10:27:00,736.76,DEBIT,BIGBASKET,UPI820319,CARD
SYNTH-BANK-000829,2026-06-29 12:43:00,290.82,DEBIT,DECATHLON,UPI722018,WALLET
SYNTH-BANK-000830,2026-05-22 18:53:00,652.87,CREDIT,Zomato Ltd,UPI489217,CARD
SYNTH-BANK-000831,2026-05-08 14:01:00,2952.45,CREDIT,SWIGGY*BLR,UPI424812,CARD
SYNTH-BANK-000832,2026-05-15 16:35:00,379.18,CREDIT,SWIGGY,UPI408543,WALLET
SYNTH-BANK-000833,2026-05-03 03:59:00,1925.68,CREDIT,METRO INDIA,UPI386425,NETBANKING
SYNTH-BANK-000834,2026-07-13 04:57:00,1031.93,DEBIT,URBAN COMPANY,UPI163720,NETBANKING
SYNTH-BANK-000835,2026-06-22 18:28:00,2977.65,CREDIT,FLIPKART,UPI791155,NETBANKING
SYNTH-BANK-000836,2026-05-11 00:20:00,362.53,CREDIT,MYNTRA PAY,UPI919596,UPI
SYNTH-BANK-000838,2026-05-19 14:16:00,6034.07,CREDIT,URBAN COMPANY,UPI927456,WALLET
SYNTH-BANK-000839,2026-07-17 07:40:00,435.38,CREDIT,OLA CABS,UPI386410,CARD
SYNTH-BANK-000840,2026-07-26 17:31:00,1851.73,CREDIT,FLIPKART PAY,UPI524033,UPI
SYNTH-BANK-000841,2026-05-21 00:12:00,1471.56,CREDIT,METRO RETAIL,UPI944782,UPI
SYNTH-BANK-000842,2026-06-29 05:13:00,1421.72,CREDIT,BIGBASKET,UPI796620,WALLET
SYNTH-BANK-000843,2026-06-06 15:07:00,1825.49,CREDIT,DOMINOS,UPI970795,CARD
SYNTH-BANK-000844,2026-07-08 07:45:00,632.04,CREDIT,IRCTC RAIL,UPI277269,WALLET
SYNTH-BANK-000845,2026-06-14 04:17:00,1512.03,DEBIT,APOLLO PHARMACY,UPI435075,WALLET
SYNTH-BANK-000846,2026-06-12 11:28:00,1376.46,CREDIT,Apollo Pharmacy Ltd,UPI666564,UPI
SYNTH-BANK-000847,2026-06-09 12:20:00,583.19,CREDIT,URBAN COMPANY,UPI199090,UPI
SYNTH-BANK-000848,2026-05-07 11:43:00,1568.32,CREDIT,BIGBASKET INDIA,UPI141781,UPI
SYNTH-BANK-000849,2026-05-19 05:02:00,328.09,DEBIT,AMAZON PAY,UPI956455,NETBANKING
SYNTH-BANK-000850,2026-05-23 01:00:00,931.66,CREDIT,APOLLO PHARMACY,UPI599959,WALLET
SYNTH-BANK-000851,2026-05-23 11:53:00,415.18,CREDIT,URBAN COMPANY,UPI828989,NETBANKING
SYNTH-BANK-000852,2026-06-27 23:20:00,2650.58,CREDIT,Reliance Retail Ltd,UPI982219,CARD
SYNTH-BANK-000853,2026-06-20 15:29:00,1794.18,CREDIT,Urban Company India,UPI150655,WALLET
SYNTH-BANK-000854,2026-07-28 12:24:00,2028.05,CREDIT,IRCTC,UPI642375,CARD
SYNTH-BANK-000855,2026-05-15 21:10:00,984.13,DEBIT,DECATHLON,UPI355318,CARD
SYNTH-BANK-000856,2026-05-05 02:56:00,1565.46,CREDIT,Urban Company India,UPI421739,UPI
SYNTH-BANK-000857,2026-05-27 20:44:00,644.01,CREDIT,SWIGGY*BLR,UPI637800,WALLET
SYNTH-BANK-000858,2026-06-06 05:42:00,1274.28,CREDIT,RELIANCE RETAIL,UPI539178,CARD
SYNTH-BANK-000859,2026-07-04 22:23:00,729.65,CREDIT,Big Basket,UPI423812,WALLET
SYNTH-BANK-000860,2026-05-08 15:37:00,1318.77,CREDIT,Uber Technologies,UPI472242,NETBANKING
SYNTH-BANK-000861,2026-07-15 02:26:00,1548.08,DEBIT,ZOMATO,UPI361423,WALLET
SYNTH-BANK-000862,2026-06-01 07:19:00,153.85,CREDIT,URBANCLAP,UPI113436,UPI
SYNTH-BANK-000863,2026-06-24 22:19:00,2793.78,CREDIT,FLIPKART PAY,UPI845130,CARD
SYNTH-BANK-000864,2026-05-27 21:14:00,332.43,DEBIT,DOMINOS,UPI296900,UPI
SYNTH-BANK-000865,2026-07-14 09:31:00,1475.58,DEBIT,UBER,UPI359273,NETBANKING
SYNTH-BANK-000867,2026-05-03 14:30:00,2692.39,DEBIT,CROMA RETAIL,UPI933751,CARD
SYNTH-BANK-000868,2026-06-07 00:16:00,614.33,CREDIT,BOOKMYSHOW,UPI555532,UPI
SYNTH-BANK-000869,2026-05-24 17:51:00,1654.81,CREDIT,FLIPKART,UPI598867,WALLET
SYNTH-BANK-000870,2026-06-09 22:16:00,1650.1,DEBIT,Apollo Pharmacy Ltd,UPI262034,UPI
SYNTH-BANK-000871,2026-05-17 03:24:00,462.6,CREDIT,URBAN COMPANY,UPI423988,WALLET
SYNTH-BANK-000872,2026-06-17 15:28:00,876.25,CREDIT,CROMA RETAIL,UPI149852,UPI
SYNTH-BANK-000873,2026-07-16 05:23:00,2327.7,CREDIT,Ola Mobility,UPI770434,NETBANKING
SYNTH-BANK-000874,2026-05-30 09:14:00,871.62,CREDIT,ZOMATO,UPI851449,NETBANKING
SYNTH-BANK-000875,2026-07-20 20:39:00,2227.5,CREDIT,Amazon India,UPI984063,CARD
SYNTH-BANK-000876,2026-05-10 12:40:00,1153.48,CREDIT,DOMINOS INDIA,UPI156486,UPI
SYNTH-BANK-000877,2026-06-23 10:23:00,672.97,DEBIT,RELIANCE DIGITAL,UPI537227,CARD
SYNTH-BANK-000878,2026-07-18 11:40:00,1591.02,DEBIT,DOMINO'S PIZZA,UPI473596,CARD
SYNTH-BANK-000879,2026-06-03 08:21:00,2363.57,CREDIT,CROMA,UPI854504,CARD
SYNTH-BANK-000880,2026-07-25 06:39:00,1341.1,CREDIT,SWIGGY,UPI142171,CARD
SYNTH-BANK-DUP-000881,2026-05-18 15:58:00,1184.04,CREDIT,BOOKMYSHOW.COM,UPI501335,NETBANKING
SYNTH-BANK-000881,2026-05-18 15:58:00,1184.04,CREDIT,BOOKMYSHOW.COM,UPI501335,NETBANKING
SYNTH-BANK-000882,2026-06-20 00:54:00,1231.37,CREDIT,Amazon India,UPI446420,NETBANKING
SYNTH-BANK-000883,2026-05-06 06:16:00,1018.82,CREDIT,SWIGGY,UPI506247,CARD
SYNTH-BANK-000884,2026-07-07 09:59:00,722.22,CREDIT,CROMA,UPI647574,UPI
SYNTH-BANK-000885,2026-07-01 02:50:00,5041.29,CREDIT,FLIPKART,UPI341555,WALLET
SYNTH-BANK-000887,2026-05-16 16:41:00,573.66,CREDIT,DOMINO'S PIZZA,UPI676887,UPI
SYNTH-BANK-000888,2026-05-31 10:08:00,3192.71,CREDIT,DECATHLON,UPI936895,NETBANKING
SYNTH-BANK-000889,2026-06-10 23:34:00,5501.94,DEBIT,OLA CABS,UPI387898,NETBANKING
SYNTH-BANK-000890,2026-06-10 18:15:00,1198.95,CREDIT,UBER,UPI402348,CARD
SYNTH-BANK-000891,2026-05-12 09:58:00,6795.05,CREDIT,RELIANCE DIGITAL,UPI886458,WALLET
SYNTH-BANK-000893,2026-05-01 18:36:00,650.45,CREDIT,DOMINOS,UPI977487,WALLET
SYNTH-BANK-000894,2026-05-19 20:21:00,1042.19,CREDIT,METRO RETAIL,UPI465349,UPI
SYNTH-BANK-000895,2026-07-05 20:27:00,4125.52,CREDIT,URBANCLAP,UPI265725,WALLET
SYNTH-BANK-000897,2026-07-29 04:27:00,938.26,CREDIT,OLA,UPI514684,NETBANKING
SYNTH-BANK-000898,2026-06-19 20:58:00,1719.79,CREDIT,BIGBASKET,UPI192645,NETBANKING
SYNTH-BANK-000899,2026-05-06 23:13:00,594.45,DEBIT,NYKAA.COM,UPI628367,NETBANKING
SYNTH-BANK-000900,2026-06-24 13:30:00,800.66,CREDIT,BIGBASKET,UPI567764,UPI
SYNTH-BANK-000901,2026-05-31 02:15:00,1705.7,DEBIT,Big Basket,UPI626561,UPI
SYNTH-BANK-000902,2026-06-03 12:53:00,2695.44,DEBIT,DOMINO'S PIZZA,UPI215362,CARD
SYNTH-BANK-000903,2026-06-13 00:41:00,1201.94,DEBIT,BIGBASKET INDIA,UPI960704,NETBANKING
SYNTH-BANK-000904,2026-07-17 17:58:00,1242.71,CREDIT,Urban Company India,UPI936121,UPI
SYNTH-BANK-000905,2026-06-21 09:28:00,1739.36,CREDIT,Urban Company India,UPI758253,CARD
SYNTH-BANK-000906,2026-05-17 13:32:00,395.41,CREDIT,BOOKMYSHOW.COM,UPI440538,NETBANKING
SYNTH-BANK-000907,2026-07-11 00:31:00,710.59,CREDIT,NYKAA,UPI765880,UPI
SYNTH-BANK-000908,2026-06-10 17:27:00,6399.12,CREDIT,BIGBASKET INDIA,UPI947791,CARD
SYNTH-BANK-000909,2026-05-26 18:00:00,5624.58,CREDIT,METRO CASH & CARRY,UPI992257,UPI
SYNTH-BANK-000910,2026-05-09 16:55:00,325.21,DEBIT,BOOKMYSHOW,UPI575662,NETBANKING
SYNTH-BANK-000911,2026-06-02 17:38:00,11353.21,CREDIT,OLA CABS,UPI669005,UPI
SYNTH-BANK-000912,2026-06-04 13:13:00,1198.59,CREDIT,Uber Technologies,UPI482873,CARD
SYNTH-BANK-DUP-000913,2026-05-13 10:35:00,1760.98,DEBIT,METRO CASH & CARRY,UPI456452,UPI
SYNTH-BANK-000913,2026-05-13 10:35:00,1760.98,DEBIT,METRO CASH & CARRY,UPI456452,UPI
SYNTH-BANK-000914,2026-06-06 23:52:00,3461.76,CREDIT,DOMINOS INDIA,UPI814993,UPI
SYNTH-BANK-DUP-000915,2026-06-01 22:44:00,1017.75,CREDIT,RELIANCE DIGITAL,UPI137037,CARD
SYNTH-BANK-000915,2026-06-01 22:44:00,1017.75,CREDIT,RELIANCE DIGITAL,UPI137037,CARD
SYNTH-BANK-000916,2026-06-24 13:54:00,594.83,CREDIT,Decathlon Sports,UPI231856,WALLET
SYNTH-BANK-000917,2026-05-24 22:45:00,566.62,CREDIT,APOLLO PHARMACY,UPI768311,NETBANKING
SYNTH-BANK-000918,2026-06-02 13:52:00,2090.68,CREDIT,OLA CABS,UPI342396,NETBANKING
SYNTH-BANK-000920,2026-06-22 19:02:00,1884.16,CREDIT,SWIGGY*BLR,UPI728535,WALLET
SYNTH-BANK-000921,2026-07-07 18:16:00,1610.22,CREDIT,ZOMATO,UPI528832,NETBANKING
SYNTH-BANK-000922,2026-06-18 02:32:00,1580.4,DEBIT,BIGBASKET INDIA,UPI691980,UPI
SYNTH-BANK-000923,2026-07-23 22:08:00,799.43,CREDIT,UBER INDIA,UPI358555,UPI
SYNTH-BANK-000924,2026-05-04 04:22:00,1543.74,DEBIT,URBANCLAP,UPI169539,CARD
SYNTH-BANK-000925,2026-07-19 23:30:00,710.53,DEBIT,Amazon India,UPI139346,NETBANKING
SYNTH-BANK-000926,2026-06-24 00:30:00,13643.54,CREDIT,Swiggy India,UPI230803,CARD
SYNTH-BANK-000927,2026-06-28 21:27:00,1115.75,DEBIT,AMAZON PAY,UPI245546,NETBANKING
SYNTH-BANK-000928,2026-05-19 12:52:00,467.94,DEBIT,SWIGGY,UPI297204,WALLET
SYNTH-BANK-000929,2026-05-18 09:07:00,1435.75,CREDIT,DECATHLON,UPI278319,WALLET
SYNTH-BANK-000930,2026-05-27 09:13:00,573.4,CREDIT,DOMINO'S PIZZA,UPI937162,WALLET
SYNTH-BANK-000931,2026-07-28 10:16:00,2091.34,CREDIT,NYKAA.COM,UPI378185,CARD
SYNTH-BANK-000932,2026-06-04 00:48:00,1868.35,CREDIT,CROMA,UPI719052,UPI
SYNTH-BANK-000933,2026-06-26 14:28:00,842.96,CREDIT,Swiggy India,UPI445786,NETBANKING
SYNTH-BANK-DUP-000934,2026-07-06 00:23:00,1599.15,CREDIT,AMAZON PAY,UPI552201,CARD
SYNTH-BANK-000934,2026-07-06 00:23:00,1599.15,CREDIT,AMAZON PAY,UPI552201,CARD
SYNTH-BANK-DUP-000935,2026-07-21 04:19:00,1594.93,CREDIT,Ola Mobility,UPI340883,UPI
SYNTH-BANK-000935,2026-07-21 04:19:00,1594.93,CREDIT,Ola Mobility,UPI340883,UPI
SYNTH-BANK-000936,2026-05-18 08:39:00,2405.5,CREDIT,AMAZON PAY,UPI400660,WALLET
SYNTH-BANK-000937,2026-06-11 10:01:00,7410.71,CREDIT,Swiggy India,UPI232977,CARD
SYNTH-BANK-000938,2026-06-14 10:10:00,1162.71,DEBIT,DECATHLON,UPI219364,UPI
SYNTH-BANK-000939,2026-05-28 01:10:00,2518.18,CREDIT,APOLLO PHARMACY,UPI835649,CARD
SYNTH-BANK-000940,2026-06-02 12:47:00,1327.48,CREDIT,IRCTC RAIL,UPI430699,NETBANKING
SYNTH-BANK-000941,2026-05-09 15:23:00,574.35,CREDIT,RELIANCE DIGITAL,UPI141455,CARD
SYNTH-BANK-000942,2026-05-08 00:41:00,2682.43,DEBIT,Zomato Ltd,UPI216247,WALLET
SYNTH-BANK-000943,2026-07-06 20:43:00,1451.17,DEBIT,Zomato Ltd,UPI462697,UPI
SYNTH-BANK-000944,2026-06-18 17:46:00,638.88,CREDIT,AMAZON PAY,UPI135194,WALLET
SYNTH-BANK-000945,2026-07-20 21:25:00,1781.11,CREDIT,FLIPKART,UPI257096,CARD
SYNTH-BANK-000946,2026-05-17 10:00:00,1507.01,CREDIT,RELIANCE RETAIL,UPI676861,WALLET
SYNTH-BANK-000947,2026-05-05 02:20:00,2343.4,CREDIT,RELIANCE DIGITAL,UPI195595,WALLET
SYNTH-BANK-000948,2026-07-13 06:06:00,1394.69,CREDIT,MYNTRA,UPI704395,WALLET
SYNTH-BANK-000950,2026-05-20 01:41:00,1751.51,CREDIT,CROMA,UPI929132,NETBANKING
SYNTH-BANK-000951,2026-06-17 16:18:00,645.39,CREDIT,CROMA RETAIL,UPI615785,CARD
SYNTH-BANK-000952,2026-06-01 21:47:00,1149.29,DEBIT,ZOMATO,UPI797002,UPI
SYNTH-BANK-000953,2026-06-26 17:33:00,5078.63,CREDIT,Urban Company India,UPI470893,WALLET
SYNTH-BANK-000954,2026-06-30 01:35:00,794.38,DEBIT,BIGBASKET INDIA,UPI419245,UPI
SYNTH-BANK-000955,2026-05-29 08:55:00,1510.82,CREDIT,METRO CASH & CARRY,UPI375633,WALLET
SYNTH-BANK-000956,2026-05-16 18:48:00,2352.18,CREDIT,Big Basket,UPI406846,NETBANKING
SYNTH-BANK-000957,2026-05-04 03:34:00,994.25,DEBIT,DOMINOS INDIA,UPI251643,UPI
SYNTH-BANK-000958,2026-06-23 14:36:00,726.79,CREDIT,METRO INDIA,UPI758500,CARD
SYNTH-BANK-000959,2026-05-19 18:22:00,984.39,CREDIT,CROMA,UPI982999,CARD
SYNTH-BANK-000960,2026-05-14 11:27:00,412.87,CREDIT,BOOKMYSHOW,UPI293630,UPI
SYNTH-BANK-DUP-000961,2026-06-30 23:48:00,1488.55,DEBIT,Amazon India,UPI937814,WALLET
SYNTH-BANK-000961,2026-06-30 23:48:00,1488.55,DEBIT,Amazon India,UPI937814,WALLET
SYNTH-BANK-000962,2026-05-13 17:12:00,1860.81,DEBIT,Uber Technologies,UPI278360,NETBANKING
SYNTH-BANK-000963,2026-06-01 06:10:00,949.57,CREDIT,AMAZON,UPI472151,WALLET
SYNTH-BANK-000964,2026-06-11 04:05:00,2855.18,CREDIT,DOMINOS INDIA,UPI368087,NETBANKING
SYNTH-BANK-000965,2026-05-09 16:08:00,1753.2,CREDIT,METRO CASH & CARRY,UPI965633,UPI
SYNTH-BANK-000966,2026-06-24 08:45:00,2405.46,DEBIT,METRO CASH & CARRY,UPI738446,UPI
SYNTH-BANK-000967,2026-05-13 11:17:00,988.35,CREDIT,UBER,UPI509313,UPI
SYNTH-BANK-000968,2026-06-01 21:29:00,1049.76,DEBIT,Flipkart Internet,UPI883172,NETBANKING
