ledger_id,timestamp,amount,direction,merchant,reference,invoice_id
SYNTH-LEDGER-001503,2026-05-24 11:03:00,593.77,CREDIT,FLIPKART,UPI592298,SYNTH-INV-001503
SYNTH-LEDGER-001504,2026-05-05 00:44:00,698.53,CREDIT,BIGBASKET INDIA,UPI335131,SYNTH-INV-001504
SYNTH-LEDGER-001505,2026-07-07 01:42:00,3027.4,CREDIT,ZOMATO*BANGALORE,UPI-857428,SYNTH-INV-001505
SYNTH-LEDGER-001506,2026-05-04 21:03:00,467.77,CREDIT,Zomato Ltd,UPI917166,SYNTH-INV-001506
SYNTH-LEDGER-001507,2026-06-23 08:40:00,683.79,CREDIT,DOMINO'S PIZZA,UPI-992064,SYNTH-INV-001507
SYNTH-LEDGER-001508,2026-07-16 11:58:00,685.73,CREDIT,Ola Mobility,UPI175151,SYNTH-INV-001508
SYNTH-LEDGER-001509,2026-06-28 17:10:00,1454.6,DEBIT,Zomato Ltd,UPI-213982,SYNTH-INV-001509
SYNTH-LEDGER-001510,2026-05-10 15:28:00,2093.36,CREDIT,CROMA,UPI-396470,SYNTH-INV-001510
SYNTH-LEDGER-001511,2026-06-02 18:07:00,2906.19,CREDIT,IRCTC E-TICKETING,UPI524110,SYNTH-INV-001511
SYNTH-LEDGER-001512,2026-06-11 15:54:00,195.23,CREDIT,APOLLO PHARMACY,UPI919696,SYNTH-INV-001512
SYNTH-LEDGER-001513,2026-06-04 21:30:00,4479.28,CREDIT,CROMA RETAIL,UPI-789665,SYNTH-INV-001513
SYNTH-LEDGER-001514,2026-06-02 14:23:00,2600.96,DEBIT,Amazon India,UPI423074,SYNTH-INV-001514
SYNTH-LEDGER-001515,2026-06-30 00:36:00,503.83,CREDIT,OLA,UPI958026,SYNTH-INV-001515
SYNTH-LEDGER-001517,2026-06-07 08:51:00,267.54,DEBIT,Urban Company India,UPI804681,SYNTH-INV-001517
SYNTH-LEDGER-001518,2026-07-20 00:20:00,3667.65,DEBIT,METRO CASH & CARRY,UPI381083,SYNTH-INV-001518
SYNTH-LEDGER-001519,2026-07-01 02:24:00,587.39,CREDIT,IRCTC,UPI-454847,SYNTH-INV-001519
SYNTH-LEDGER-001520,2026-07-16 11:18:00,2694.33,CREDIT,APOLLO PHARMACY,UPI297394,SYNTH-INV-001520
SYNTH-LEDGER-001521,2026-07-11 20:51:00,1837.21,CREDIT,UBER INDIA,UPI366448,SYNTH-INV-001521
SYNTH-LEDGER-001522,2026-05-16 17:35:00,1012.26,CREDIT,RELIANCE DIGITAL,UPI-796060,SYNTH-INV-001522
SYNTH-LEDGER-001523,2026-05-09 04:20:00,715.92,CREDIT,OLA,UPI660565,SYNTH-INV-001523
SYNTH-LEDGER-001524,2026-07-02 07:04:00,261.42,CREDIT,SWIGGY,UPI763610,SYNTH-INV-001524
SYNTH-LEDGER-001525,2026-07-19 16:57:00,1419.23,CREDIT,Croma Electronics,UPI358267,SYNTH-INV-001525
SYNTH-LEDGER-001526,2026-06-25 15:16:00,587.14,DEBIT,SWIGGY,UPI832813,SYNTH-INV-001526
SYNTH-LEDGER-001527,2026-06-08 16:34:00,1818.24,DEBIT,BOOKMYSHOW.COM,UPI-330715,SYNTH-INV-001527
SYNTH-LEDGER-001528,2026-05-14 03:30:00,3016.94,CREDIT,Decathlon Sports,UPI539583,SYNTH-INV-001528
SYNTH-LEDGER-001529,2026-07-01 08:43:00,511.96,CREDIT,SWIGGY*BLR,UPI559259,SYNTH-INV-001529
SYNTH-LEDGER-001530,2026-06-05 00:19:00,1556.34,CREDIT,IRCTC,UPI673290,SYNTH-INV-001530
SYNTH-LEDGER-001531,2026-05-02 15:43:00,1006.14,DEBIT,UBER,UPI559580,SYNTH-INV-001531
SYNTH-LEDGER-001532,2026-06-07 19:24:00,1877.65,CREDIT,UBER INDIA,UPI912785,SYNTH-INV-001532
SYNTH-LEDGER-001533,2026-07-21 00:45:00,375.29,DEBIT,AMAZON PAY,UPI779980,SYNTH-INV-001533
SYNTH-LEDGER-001535,2026-07-17 12:40:00,1914.88,DEBIT,IRCTC RAIL,UPI340405,SYNTH-INV-001535
SYNTH-LEDGER-001536,2026-05-31 09:05:00,1829.51,CREDIT,URBANCLAP,UPI877566,SYNTH-INV-001536
SYNTH-LEDGER-001537,2026-05-13 13:25:00,431.37,DEBIT,APOLLO PHARMACY,UPI996847,SYNTH-INV-001537
SYNTH-LEDGER-001538,2026-05-04 20:21:00,1307.46,CREDIT,DECATHLON INDIA,UPI907956,SYNTH-INV-001538
SYNTH-LEDGER-001539,2026-07-10 04:36:00,577.34,DEBIT,NYKAA.COM,UPI463965,SYNTH-INV-001539
SYNTH-LEDGER-001540,2026-05-29 06:54:00,551.63,CREDIT,MYNTRA PAY,UPI-969334,SYNTH-INV-001540
SYNTH-LEDGER-001541,2026-06-02 21:50:00,2405.73,DEBIT,BMS,UPI260341,SYNTH-INV-001541
SYNTH-LEDGER-001542,2026-05-31 04:01:00,1192.63,CREDIT,Zomato Ltd,UPI621651,SYNTH-INV-001542
SYNTH-LEDGER-001543,2026-05-10 11:09:00,5665.24,CREDIT,RELIANCE DIGITAL,UPI471862,SYNTH-INV-001543
SYNTH-LEDGER-001544,2026-06-05 05:04:00,2933.14,CREDIT,METRO RETAIL,UPI114804,SYNTH-INV-001544
SYNTH-LEDGER-001545,2026-05-14 07:58:00,1012.52,CREDIT,Nykaa E-Retail,UPI608167,SYNTH-INV-001545
SYNTH-LEDGER-001546,2026-07-18 07:58:00,682.18,CREDIT,Ola Mobility,UPI-292535,SYNTH-INV-001546
SYNTH-LEDGER-001547,2026-05-03 13:28:00,390.36,CREDIT,RELIANCE RETAIL,UPI-469558,SYNTH-INV-001547
SYNTH-LEDGER-001548,2026-07-24 04:23:00,5876.6,DEBIT,SWIGGY*BLR,UPI367158,SYNTH-INV-001548
SYNTH-LEDGER-001549,2026-07-21 12:45:00,1212.12,DEBIT,BOOKMYSHOW.COM,UPI453903,SYNTH-INV-001549
SYNTH-LEDGER-001550,2026-07-03 15:38:00,549.62,CREDIT,ZOMATO*BANGALORE,UPI455249,SYNTH-INV-001550
SYNTH-LEDGER-001551,2026-06-21 10:36:00,1059.93,CREDIT,BMS,UPI893756,SYNTH-INV-001551
SYNTH-LEDGER-001552,2026-06-19 08:14:00,2529.48,CREDIT,RELIANCE DIGITAL,UPI132863,SYNTH-INV-001552
SYNTH-LEDGER-001553,2026-06-07 13:01:00,1193.67,DEBIT,RELIANCE RETAIL,UPI125707,SYNTH-INV-001553
SYNTH-LEDGER-001554,2026-07-28 00:02:00,2120.41,DEBIT,Flipkart Internet,UPI304378,SYNTH-INV-001554
SYNTH-LEDGER-001555,2026-06-14 08:48:00,1256.15,CREDIT,DOMINOS,UPI566558,SYNTH-INV-001555
SYNTH-LEDGER-001556,2026-06-24 16:37:00,424.8,CREDIT,BMS,UPI289443,SYNTH-INV-001556
SYNTH-LEDGER-001557,2026-06-22 08:30:00,1100.54,DEBIT,NYKAA.COM,UPI902120,SYNTH-INV-001557
SYNTH-LEDGER-001558,2026-05-16 22:41:00,4344.41,CREDIT,Uber Technologies,UPI229272,SYNTH-INV-001558
SYNTH-LEDGER-001559,2026-05-07 05:32:00,1020.72,DEBIT,CROMA RETAIL,UPI496149,SYNTH-INV-001559
SYNTH-LEDGER-001560,2026-06-10 09:43:00,811.65,CREDIT,Decathlon Sports,UPI-169707,SYNTH-INV-001560
SYNTH-LEDGER-001561,2026-07-24 05:19:00,416.6,DEBIT,Reliance Retail Ltd,UPI132734,SYNTH-INV-001561
SYNTH-LEDGER-001562,2026-06-15 07:11:00,1062.59,DEBIT,IRCTC RAIL,UPI123514,SYNTH-INV-001562
SYNTH-LEDGER-001563,2026-06-24 10:52:00,905.57,CREDIT,APOLLO PHARMACY,UPI686262,SYNTH-INV-001563
SYNTH-LEDGER-001564,2026-07-25 13:47:00,6056.61,CREDIT,Myntra Designs,UPI765666,SYNTH-INV-001564
SYNTH-LEDGER-001565,2026-06-22 19:05:00,324.6,CREDIT,IRCTC,UPI401849,SYNTH-INV-001565
SYNTH-LEDGER-001566,2026-06-04 05:43:00,668.3,CREDIT,FLIPKART PAY,UPI896684,SYNTH-INV-001566
SYNTH-LEDGER-001567,2026-05-05 01:03:00,2353.61,CREDIT,ZOMATO,UPI420555,SYNTH-INV-001567
SYNTH-LEDGER-001568,2026-06-25 04:10:00,799.83,DEBIT,Nykaa E-Retail,UPI115006,SYNTH-INV-001568
SYNTH-LEDGER-001569,2026-07-13 02:15:00,1783.87,CREDIT,RELIANCE RETAIL,UPI332567,SYNTH-INV-001569
SYNTH-LEDGER-001570,2026-05-05 08:28:00,405.9,CREDIT,FLIPKART,UPI-368896,SYNTH-INV-001570
SYNTH-LEDGER-001571,2026-07-01 15:48:00,411.25,CREDIT,AMAZON PAY,UPI-404213,SYNTH-INV-001571
SYNTH-LEDGER-001572,2026-05-24 09:26:00,820.91,CREDIT,METRO CASH & CARRY,UPI639806,SYNTH-INV-001572
SYNTH-LEDGER-001573,2026-06-17 05:32:00,1992.7,DEBIT,Nykaa E-Retail,UPI302977,SYNTH-INV-001573
SYNTH-LEDGER-001574,2026-05-24 00:21:00,528.83,CREDIT,UBER,UPI884216,SYNTH-INV-001574
SYNTH-LEDGER-001575,2026-06-01 09:42:00,1917.89,CREDIT,ZOMATO*BANGALORE,UPI376138,SYNTH-INV-001575
SYNTH-LEDGER-001576,2026-06-06 19:44:00,981.78,DEBIT,METRO CASH & CARRY,UPI704820,SYNTH-INV-001576
SYNTH-LEDGER-001577,2026-05-19 14:20:00,4039.92,CREDIT,Zomato Ltd,UPI310326,SYNTH-INV-001577
SYNTH-LEDGER-001578,2026-06-18 22:46:00,495.35,DEBIT,Croma Electronics,UPI716789,SYNTH-INV-001578
SYNTH-LEDGER-001579,2026-06-21 19:49:00,1569.6,CREDIT,Reliance Retail Ltd,UPI856870,SYNTH-INV-001579
SYNTH-LEDGER-001580,2026-07-20 11:52:00,910.78,CREDIT,BOOKMYSHOW,UPI558610,SYNTH-INV-001580
SYNTH-LEDGER-001581,2026-07-23 22:59:00,1521.59,CREDIT,RELIANCE DIGITAL,UPI474787,SYNTH-INV-001581
SYNTH-LEDGER-001582,2026-07-28 20:45:00,445.85,DEBIT,FLIPKART,UPI865048,SYNTH-INV-001582
SYNTH-LEDGER-001583,2026-07-21 17:28:00,3033.08,CREDIT,MYNTRA PAY,UPI945889,SYNTH-INV-001583
SYNTH-LEDGER-001584,2026-05-30 18:07:00,296.49,CREDIT,IRCTC,UPI-119778,SYNTH-INV-001584
SYNTH-LEDGER-001585,2026-06-23 18:08:00,339.02,CREDIT,IRCTC E-TICKETING,UPI704379,SYNTH-INV-001585
SYNTH-LEDGER-001586,2026-05-27 08:56:00,634.51,DEBIT,Uber Technologies,UPI964841,SYNTH-INV-001586
SYNTH-LEDGER-001587,2026-06-30 11:23:00,2841.19,CREDIT,Big Basket,UPI171167,SYNTH-INV-001587
SYNTH-LEDGER-001588,2026-05-16 03:18:00,2099.91,DEBIT,APOLLO PHARMACY,UPI616582,SYNTH-INV-001588
SYNTH-LEDGER-001589,2026-05-29 07:52:00,2437.65,DEBIT,Uber Technologies,UPI-282974,SYNTH-INV-001589
SYNTH-LEDGER-001590,2026-07-12 21:58:00,1507.04,DEBIT,ZOMATO,UPI-728286,SYNTH-INV-001590
SYNTH-LEDGER-001591,2026-06-29 09:07:00,382.46,DEBIT,AMAZON,UPI374589,SYNTH-INV-001591
SYNTH-LEDGER-001592,2026-07-20 19:34:00,4111.42,DEBIT,CROMA RETAIL,UPI389718,SYNTH-INV-001592
SYNTH-LEDGER-001593,2026-07-07 21:48:00,811.18,DEBIT,Apollo Pharmacy Ltd,UPI435587,SYNTH-INV-001593
SYNTH-LEDGER-001594,2026-07-29 21:18:00,2740.02,CREDIT,UBER,UPI535006,SYNTH-INV-001594
SYNTH-LEDGER-001595,2026-07-11 11:00:00,1410.08,CREDIT,CROMA RETAIL,UPI-165800,SYNTH-INV-001595
SYNTH-LEDGER-001596,2026-06-05 21:36:00,746.8,DEBIT,BIGBASKET INDIA,UPI-162375,SYNTH-INV-001596
SYNTH-LEDGER-001597,2026-06-18 15:29:00,586.84,CREDIT,MYNTRA,UPI790162,SYNTH-INV-001597
SYNTH-LEDGER-001598,2026-05-08 21:35:00,746.09,CREDIT,Apollo Pharmacy Ltd,UPI622830,SYNTH-INV-001598
SYNTH-LEDGER-001599,2026-07-28 11:49:00,3874.1,CREDIT,SWIGGY,UPI275147,SYNTH-INV-001599
SYNTH-LEDGER-001600,2026-06-05 04:46:00,5673.41,DEBIT,URBAN COMPANY,UPI241268,SYNTH-INV-001600
SYNTH-LEDGER-001601,2026-06-29 22:07:00,2058.81,DEBIT,Reliance Retail Ltd,UPI434324,SYNTH-INV-001601
SYNTH-LEDGER-001602,2026-07-11 12:49:00,3005.41,CREDIT,Flipkart Internet,UPI389295,SYNTH-INV-001602
SYNTH-LEDGER-001603,2026-06-05 18:36:00,1142.35,CREDIT,IRCTC E-TICKETING,UPI671442,SYNTH-INV-001603
SYNTH-LEDGER-001604,2026-06-05 09:40:00,2984.92,CREDIT,IRCTC RAIL,UPI923444,SYNTH-INV-001604
SYNTH-LEDGER-001605,2026-07-07 05:43:00,2015.33,CREDIT,Decathlon Sports,UPI506838,SYNTH-INV-001605
SYNTH-LEDGER-001606,2026-07-18 01:04:00,803.62,CREDIT,OLA,UPI706280,SYNTH-INV-001606
SYNTH-LEDGER-001607,2026-06-01 09:11:00,1065.24,CREDIT,Apollo Pharmacy Ltd,UPI617933,SYNTH-INV-001607
SYNTH-LEDGER-001608,2026-07-15 09:01:00,2047.55,CREDIT,APOLLO PHARMACY,UPI207489,SYNTH-INV-001608
SYNTH-LEDGER-001609,2026-06-03 17:43:00,1104.6,CREDIT,AMAZON,UPI-391093,SYNTH-INV-001609
SYNTH-LEDGER-001610,2026-07-29 05:40:00,844.58,DEBIT,CROMA RETAIL,UPI-284249,SYNTH-INV-001610
SYNTH-LEDGER-001611,2026-07-18 17:01:00,2114.4,CREDIT,OLA,UPI-126768,SYNTH-INV-001611
SYNTH-LEDGER-001612,2026-07-10 09:31:00,3329.63,CREDIT,Flipkart Internet,UPI944744,SYNTH-INV-001612
SYNTH-LEDGER-001613,2026-07-03 07:37:00,2287.34,CREDIT,NYKAA,UPI369089,SYNTH-INV-001613
SYNTH-LEDGER-001614,2026-07-26 18:07:00,612.53,CREDIT,BOOKMYSHOW,UPI172252,SYNTH-INV-001614
SYNTH-LEDGER-001615,2026-05-28 06:11:00,1992.55,CREDIT,UBER INDIA,UPI-845238,SYNTH-INV-001615
SYNTH-LEDGER-001616,2026-07-06 09:27:00,2654.5,CREDIT,Croma Electronics,UPI930713,SYNTH-INV-001616
SYNTH-LEDGER-001617,2026-05-20 07:20:00,1165.42,CREDIT,Apollo Pharmacy Ltd,UPI-559591,SYNTH-INV-001617
SYNTH-LEDGER-001618,2026-05-03 11:13:00,1690.97,DEBIT,Urban Company India,UPI756717,SYNTH-INV-001618
SYNTH-LEDGER-001619,2026-05-19 08:18:00,1559.9,DEBIT,METRO CASH & CARRY,UPI-201380,SYNTH-INV-001619
SYNTH-LEDGER-001620,2026-06-07 17:29:00,1895.75,CREDIT,ZOMATO,UPI905986,SYNTH-INV-001620
SYNTH-LEDGER-001621,2026-06-15 06:07:00,544.53,CREDIT,IRCTC E-TICKETING,UPI536154,SYNTH-INV-001621
SYNTH-LEDGER-001622,2026-07-18 07:18:00,1171.95,CREDIT,SWIGGY*BLR,UPI207667,SYNTH-INV-001622
SYNTH-LEDGER-001623,2026-05-11 21:53:00,716.82,CREDIT,DOMINOS INDIA,UPI898765,SYNTH-INV-001623
SYNTH-LEDGER-001625,2026-06-07 04:51:00,1036.35,CREDIT,IRCTC E-TICKETING,UPI-214130,SYNTH-INV-001625
SYNTH-LEDGER-001626,2026-07-15 23:13:00,1806.82,CREDIT,UBER INDIA,UPI381371,SYNTH-INV-001626
SYNTH-LEDGER-001627,2026-07-27 23:35:00,537.9,CREDIT,Decathlon Sports,UPI172059,SYNTH-INV-001627
SYNTH-LEDGER-001629,2026-06-18 23:49:00,747.51,DEBIT,SWIGGY*BLR,UPI884768,SYNTH-INV-001629
SYNTH-LEDGER-001630,2026-06-09 04:00:00,1581.52,CREDIT,DECATHLON,UPI553409,SYNTH-INV-001630
SYNTH-LEDGER-001631,2026-07-15 11:15:00,3133.3,CREDIT,Decathlon Sports,UPI369379,SYNTH-INV-001631
SYNTH-LEDGER-001633,2026-06-27 17:04:00,1870.44,CREDIT,CROMA,UPI363925,SYNTH-INV-001633
SYNTH-LEDGER-001634,2026-07-23 17:50:00,525.88,CREDIT,Ola Mobility,UPI871139,SYNTH-INV-001634
SYNTH-LEDGER-001636,2026-05-29 03:13:00,875.19,CREDIT,METRO INDIA,UPI596324,SYNTH-INV-001636
SYNTH-LEDGER-001637,2026-07-27 03:39:00,1298.19,CREDIT,Urban Company India,UPI507025,SYNTH-INV-001637
SYNTH-LEDGER-001638,2026-07-17 09:11:00,1061.45,CREDIT,NYKAA,UPI786764,SYNTH-INV-001638
SYNTH-LEDGER-001639,2026-07-12 06:02:00,1633.02,DEBIT,NYKAA,UPI-711130,SYNTH-INV-001639
SYNTH-LEDGER-001640,2026-06-12 08:53:00,3618.56,CREDIT,METRO INDIA,UPI471478,SYNTH-INV-001640
SYNTH-LEDGER-001641,2026-06-09 10:15:00,511.56,CREDIT,AMAZON,UPI970948,SYNTH-INV-001641
SYNTH-LEDGER-001642,2026-06-15 17:24:00,872.85,DEBIT,NYKAA.COM,UPI278069,SYNTH-INV-001642
SYNTH-LEDGER-001643,2026-06-19 05:49:00,1845.25,DEBIT,IRCTC RAIL,UPI690152,SYNTH-INV-001643
SYNTH-LEDGER-001644,2026-06-29 09:01:00,374.1,CREDIT,Zomato Ltd,UPI620120,SYNTH-INV-001644
SYNTH-LEDGER-001645,2026-05-05 15:44:00,1457.47,CREDIT,Croma Electronics,UPI552820,SYNTH-INV-001645
SYNTH-LEDGER-001647,2026-06-05 06:51:00,1902.03,CREDIT,Reliance Retail Ltd,UPI308567,SYNTH-INV-001647
SYNTH-LEDGER-001648,2026-05-26 14:27:00,569.86,CREDIT,RELIANCE RETAIL,UPI847916,SYNTH-INV-001648
SYNTH-LEDGER-001650,2026-07-25 03:48:00,2066.13,DEBIT,ZOMATO*BANGALORE,UPI-204471,SYNTH-INV-001650
SYNTH-LEDGER-001651,2026-06-18 23:25:00,1705.76,DEBIT,SWIGGY,UPI938531,SYNTH-INV-001651
SYNTH-LEDGER-001652,2026-06-24 20:09:00,1372.01,DEBIT,UBER INDIA,UPI-144846,SYNTH-INV-001652
SYNTH-LEDGER-001653,2026-07-23 02:45:00,816.25,CREDIT,Myntra Designs,UPI116456,SYNTH-INV-001653
SYNTH-LEDGER-001654,2026-06-24 06:16:00,1835.15,CREDIT,MYNTRA PAY,UPI640941,SYNTH-INV-001654
SYNTH-LEDGER-001655,2026-06-16 17:19:00,1922.05,CREDIT,Ola Mobility,UPI874152,SYNTH-INV-001655
SYNTH-LEDGER-001656,2026-06-15 10:36:00,1315.36,CREDIT,CROMA RETAIL,UPI-658956,SYNTH-INV-001656
SYNTH-LEDGER-001657,2026-07-30 07:28:00,1719.5,CREDIT,BIGBASKET INDIA,UPI595436,SYNTH-INV-001657
SYNTH-LEDGER-001658,2026-06-03 07:04:00,1861.96,CREDIT,ZOMATO,UPI147496,SYNTH-INV-001658
SYNTH-LEDGER-001659,2026-07-14 06:05:00,785.39,DEBIT,UBER INDIA,UPI756570,SYNTH-INV-001659
SYNTH-LEDGER-001660,2026-06-08 15:34:00,684.46,DEBIT,BIGBASKET INDIA,UPI134218,SYNTH-INV-001660
SYNTH-LEDGER-001661,2026-06-27 10:47:00,6428.77,DEBIT,OLA,UPI-307605,SYNTH-INV-001661
SYNTH-LEDGER-001662,2026-05-11 11:21:00,2878.39,CREDIT,MYNTRA,UPI358702,SYNTH-INV-001662
SYNTH-LEDGER-001663,2026-07-16 11:27:00,1172.12,DEBIT,CROMA RETAIL,UPI407712,SYNTH-INV-001663
SYNTH-LEDGER-001664,2026-06-19 23:27:00,2437.89,CREDIT,Nykaa E-Retail,UPI420925,SYNTH-INV-001664
SYNTH-LEDGER-001665,2026-06-21 19:12:00,1434.89,CREDIT,DOMINOS,UPI739171,SYNTH-INV-001665
SYNTH-LEDGER-001666,2026-07-01 08:48:00,680.0,DEBIT,METRO CASH & CARRY,UPI-907140,SYNTH-INV-001666
SYNTH-LEDGER-001667,2026-07-26 06:53:00,5726.02,CREDIT,Croma Electronics,UPI880386,SYNTH-INV-001667
SYNTH-LEDGER-001668,2026-06-03 11:51:00,959.33,CREDIT,Zomato Ltd,UPI845101,SYNTH-INV-001668
SYNTH-LEDGER-001669,2026-06-01 22:00:00,783.26,DEBIT,Myntra Designs,UPI665112,SYNTH-INV-001669
SYNTH-LEDGER-001670,2026-06-06 09:27:00,1683.91,CREDIT,Flipkart Internet,UPI671404,SYNTH-INV-001670
SYNTH-LEDGER-001671,2026-05-02 04:14:00,2392.11,CREDIT,BIGBASKET INDIA,UPI-241133,SYNTH-INV-001671
SYNTH-LEDGER-001672,2026-06-18 11:14:00,5077.5,CREDIT,Apollo Pharmacy Ltd,UPI534136,SYNTH-INV-001672
SYNTH-LEDGER-001673,2026-06-23 16:33:00,1022.95,CREDIT,IRCTC,UPI537559,SYNTH-INV-001673
SYNTH-LEDGER-001674,2026-05-05 07:11:00,1814.18,CREDIT,SWIGGY*BLR,UPI386382,SYNTH-INV-001674
SYNTH-LEDGER-001675,2026-06-29 19:00:00,1033.37,CREDIT,Flipkart Internet,UPI155089,SYNTH-INV-001675
SYNTH-LEDGER-001676,2026-06-18 15:44:00,688.8,CREDIT,Big Basket,UPI423407,SYNTH-INV-001676
SYNTH-LEDGER-001677,2026-06-29 23:30:00,838.26,CREDIT,BMS,UPI-131078,SYNTH-INV-001677
SYNTH-LEDGER-001678,2026-07-18 11:57:00,1372.99,DEBIT,Amazon India,UPI-246132,SYNTH-INV-001678
SYNTH-LEDGER-001679,2026-06-28 05:35:00,2557.21,CREDIT,FLIPKART,UPI783934,SYNTH-INV-001679
SYNTH-LEDGER-001681,2026-06-24 11:18:00,2615.89,CREDIT,OLA CABS,UPI718270,SYNTH-INV-001681
SYNTH-LEDGER-001682,2026-05-05 19:31:00,1489.29,DEBIT,AMAZON PAY,UPI329937,SYNTH-INV-001682
SYNTH-LEDGER-001683,2026-07-14 22:14:00,1152.18,CREDIT,DECATHLON INDIA,UPI878197,SYNTH-INV-001683
SYNTH-LEDGER-001684,2026-05-01 20:17:00,4370.51,CREDIT,OLA,UPI684178,SYNTH-INV-001684
SYNTH-LEDGER-001685,2026-05-02 09:00:00,1054.0,CREDIT,DOMINOS,UPI-583369,SYNTH-INV-001685
SYNTH-LEDGER-001686,2026-07-29 10:36:00,522.24,CREDIT,Myntra Designs,UPI972150,SYNTH-INV-001686
SYNTH-LEDGER-001687,2026-05-13 02:08:00,3416.06,CREDIT,Amazon India,UPI322969,SYNTH-INV-001687
SYNTH-LEDGER-001688,2026-06-24 15:29:00,3418.33,CREDIT,DOMINOS,UPI-953894,SYNTH-INV-001688
SYNTH-LEDGER-001689,2026-06-01 07:46:00,2668.63,CREDIT,UBER,UPI133804,SYNTH-INV-001689
SYNTH-LEDGER-001690,2026-05-30 01:11:00,1536.98,DEBIT,FLIPKART,UPI-345299,SYNTH-INV-001690
SYNTH-LEDGER-001691,2026-07-23 12:17:00,1602.69,CREDIT,ZOMATO*BANGALORE,UPI544749,SYNTH-INV-001691
SYNTH-LEDGER-001692,2026-05-23 07:04:00,2051.43,CREDIT,Myntra Designs,UPI-900326,SYNTH-INV-001692
SYNTH-LEDGER-001693,2026-07-29 01:51:00,1117.13,DEBIT,UBER,UPI131979,SYNTH-INV-001693
SYNTH-LEDGER-001694,2026-06-30 21:04:00,1500.34,CREDIT,DOMINOS INDIA,UPI268858,SYNTH-INV-001694
SYNTH-LEDGER-001695,2026-06-26 00:24:00,5558.28,CREDIT,APOLLO,UPI799188,SYNTH-INV-001695
SYNTH-LEDGER-001696,2026-05-12 20:27:00,1289.47,CREDIT,Nykaa E-Retail,UPI180438,SYNTH-INV-001696
SYNTH-LEDGER-001697,2026-06-21 16:24:00,1098.65,CREDIT,AMAZON,UPI393969,SYNTH-INV-001697
SYNTH-LEDGER-001698,2026-07-11 17:06:00,307.13,CREDIT,DOMINOS,UPI-519849,SYNTH-INV-001698
SYNTH-LEDGER-001699,2026-05-22 05:00:00,880.34,CREDIT,IRCTC RAIL,UPI-201593,SYNTH-INV-001699
SYNTH-LEDGER-001700,2026-05-20 06:34:00,3663.0,CREDIT,Reliance Retail Ltd,UPI-624156,SYNTH-INV-001700
SYNTH-LEDGER-001702,2026-05-13 04:26:00,1012.19,CREDIT,CROMA,UPI447196,SYNTH-INV-001702
SYNTH-LEDGER-001703,2026-05-03 18:52:00,497.92,CREDIT,IRCTC RAIL,UPI-181944,SYNTH-INV-001703
SYNTH-LEDGER-001704,2026-06-11 20:13:00,287.98,DEBIT,BOOKMYSHOW,UPI822380,SYNTH-INV-001704
SYNTH-LEDGER-001705,2026-07-07 22:34:00,1592.46,DEBIT,Urban Company India,UPI707845,SYNTH-INV-001705
SYNTH-LEDGER-001706,2026-05-12 16:57:00,861.69,CREDIT,CROMA,UPI118793,SYNTH-INV-001706
SYNTH-LEDGER-001707,2026-07-07 08:29:00,1036.92,CREDIT,ZOMATO*BANGALORE,UPI-532403,SYNTH-INV-001707
SYNTH-LEDGER-001708,2026-06-18 17:52:00,1490.99,CREDIT,BIGBASKET,UPI463929,SYNTH-INV-001708
SYNTH-LEDGER-001709,2026-06-30 11:18:00,5494.82,CREDIT,IRCTC E-TICKETING,UPI253145,SYNTH-INV-001709
SYNTH-LEDGER-001710,2026-06-06 12:18:00,625.28,DEBIT,IRCTC,UPI813233,SYNTH-INV-001710
SYNTH-LEDGER-001711,2026-06-11 08:27:00,834.96,DEBIT,APOLLO,UPI-472522,SYNTH-INV-001711
SYNTH-LEDGER-001712,2026-05-13 17:36:00,1401.39,CREDIT,ZOMATO,UPI-243600,SYNTH-INV-001712
SYNTH-LEDGER-001713,2026-07-22 11:15:00,552.15,CREDIT,METRO INDIA,UPI635984,SYNTH-INV-001713
SYNTH-LEDGER-001715,2026-05-10 09:08:00,1407.19,CREDIT,UBER INDIA,UPI608560,SYNTH-INV-001715
SYNTH-LEDGER-001716,2026-07-27 12:56:00,1228.6,CREDIT,ZOMATO,UPI159974,SYNTH-INV-001716
SYNTH-LEDGER-001717,2026-05-15 02:30:00,274.33,CREDIT,OLA CABS,UPI-818271,SYNTH-INV-001717
SYNTH-LEDGER-001718,2026-06-24 00:26:00,310.45,CREDIT,FLIPKART PAY,UPI-530641,SYNTH-INV-001718
SYNTH-LEDGER-001719,2026-05-22 13:13:00,1621.08,CREDIT,AMAZON PAY,UPI654447,SYNTH-INV-001719
SYNTH-LEDGER-001720,2026-07-12 15:28:00,3165.56,CREDIT,Big Basket,UPI896832,SYNTH-INV-001720
SYNTH-LEDGER-001721,2026-06-22 08:53:00,223.03,CREDIT,Apollo Pharmacy Ltd,UPI-603541,SYNTH-INV-001721
SYNTH-LEDGER-001722,2026-06-24 09:34:00,1051.27,CREDIT,Flipkart Internet,UPI955890,SYNTH-INV-001722
SYNTH-LEDGER-001723,2026-05-12 21:10:00,1799.34,DEBIT,BOOKMYSHOW.COM,UPI-281291,SYNTH-INV-001723
SYNTH-LEDGER-001724,2026-05-03 16:02:00,790.81,DEBIT,AMAZON,UPI809671,SYNTH-INV-001724
